event_id,event_name,date,time_utc,runnerid1,runnername1,runnerid2,runnername2,runner,runner_id,is_runner1,opening_odds,odds_25pct,odds_50pct,odds_75pct,closing_odds,num_updates,record_id
27727054,Pavlasek v Ilhan,2016-03-17,12:00:00,8494652,Adam Pavlasek,4147957,Marsel Ilhan,Adam Pavlasek,8494652,TRUE,1.9,1.8,1.73,1.62,1.68,37,2016_91
27727053,Basilashvili v Chiudinelli,2016-03-17,12:00:00,2263632,Marco Chiudinelli,8257807,Nikoloz Basilashvili,Marco Chiudinelli,2263632,TRUE,1.62,1.63,1.51,1.49,1.52,33,2016_92
27727053,Basilashvili v Chiudinelli,2016-03-17,12:00:00,2263632,Marco Chiudinelli,8257807,Nikoloz Basilashvili,Nikoloz Basilashvili,8257807,FALSE,2.28,2.6,2.64,3.05,2.84,20,2016_93
27727053,Basilashvili v Chiudinelli,2016-03-17,5:00:00,2263632,Marco Chiudinelli,8257807,Nikoloz Basilashvili,Nikoloz Basilashvili,8257807,FALSE,3.3,3,3,3,3,1,2016_94
27727053,Basilashvili v Chiudinelli,2016-03-17,5:00:00,2263632,Marco Chiudinelli,8257807,Nikoloz Basilashvili,Marco Chiudinelli,2263632,TRUE,1.43,1.49,1.49,1.5,1.48,4,2016_95
27727009,Babos/Shvedova v Mattek-Sands/Vandeweghe,2016-03-18,0:45:00,7653874,Babos/Shvedova,10902627,Mattek-Sands/Vandeweghe,Mattek-Sands/Vandeweghe,10902627,FALSE,2.1,2.08,2.08,2.06,2.16,5,2016_96
27727009,Babos/Shvedova v Mattek-Sands/Vandeweghe,2016-03-18,0:45:00,7653874,Babos/Shvedova,10902627,Mattek-Sands/Vandeweghe,Babos/Shvedova,7653874,TRUE,1.91,1.93,1.93,1.93,1.85,4,2016_97
27729399,D Novikov v St Robert,2016-03-18,12:00:00,6217982,Dennis Novikov,4422812,Stephane Robert,Stephane Robert,4422812,FALSE,1.52,1.58,1.58,1.65,1.58,17,2016_98
27729399,D Novikov v St Robert,2016-03-18,12:00:00,6217982,Dennis Novikov,4422812,Stephane Robert,Dennis Novikov,6217982,TRUE,2.6,2.48,2.48,2.48,2.78,6,2016_99
27728988,Marina Kachar v Irina Maria Bara,2016-03-18,10:43:59,9628716,Irina Maria Bara,8946573,Marina Kachar,Irina Maria Bara,9628716,TRUE,1.47,1.25,1.5,1.19,1.01,33,2016_100
27728988,Marina Kachar v Irina Maria Bara,2016-03-18,10:43:59,9628716,Irina Maria Bara,8946573,Marina Kachar,Marina Kachar,8946573,FALSE,2.02,1.71,1.71,12.5,50,9,2016_101
27728140,N Djokovic v Tsonga,2016-03-18,19:00:00,4190307,Jo-Wilfried Tsonga,2249229,Novak Djokovic,Novak Djokovic,2249229,FALSE,1.17,1.15,1.15,1.15,1.13,3,2016_102
27728140,N Djokovic v Tsonga,2016-03-18,19:00:00,4190307,Jo-Wilfried Tsonga,2249229,Novak Djokovic,Jo-Wilfried Tsonga,4190307,TRUE,7.4,7.8,7.8,7.8,8.4,3,2016_103
27728140,N Djokovic v Tsonga,2016-03-18,21:00:00,4190307,Jo-Wilfried Tsonga,2249229,Novak Djokovic,Novak Djokovic,2249229,FALSE,1.16,1.17,1.15,1.14,1.12,99,2016_104
27728140,N Djokovic v Tsonga,2016-03-18,21:00:00,4190307,Jo-Wilfried Tsonga,2249229,Novak Djokovic,Jo-Wilfried Tsonga,4190307,TRUE,7.6,7.2,7.4,7.8,9,60,2016_105
27729405,Pironkova v Doi,2016-03-18,19:00:00,4729711,Misaki Doi,2263606,Tsvetana Pironkova,Tsvetana Pironkova,2263606,FALSE,1.76,1.66,1.59,1.54,1.53,41,2016_106
27729405,Pironkova v Doi,2016-03-18,19:00:00,4729711,Misaki Doi,2263606,Tsvetana Pironkova,Misaki Doi,4729711,TRUE,2.3,2.5,2.66,2.86,2.78,34,2016_107
27728986,Claudia Giovine v Lina Gjorcheska,2016-03-18,10:43:59,9028649,Claudia Giovine,9627521,Lina Gjorcheska,Claudia Giovine,9028649,TRUE,2,350,350,350,350,1,2016_108
27728986,Claudia Giovine v Lina Gjorcheska,2016-03-18,10:43:59,9028649,Claudia Giovine,9627521,Lina Gjorcheska,Lina Gjorcheska,9627521,FALSE,1.1,1.08,1.08,1.08,1.01,6,2016_109
27726994,Garza/Hank v Daniell/Sitak,2016-03-17,12:00:00,5239300,Daniell/Sitak,10826358,Garza/Hank,Daniell/Sitak,5239300,TRUE,1.42,1.41,1.41,1.41,1.41,1,2016_110
27726994,Garza/Hank v Daniell/Sitak,2016-03-17,12:00:00,5239300,Daniell/Sitak,10826358,Garza/Hank,Garza/Hank,10826358,FALSE,3.2,3.45,3.45,3.45,3.45,1,2016_111
27728086,Dancevic v Jarry,2016-03-18,12:00:00,2249832,Frank Dancevic,8260515,Nicolas Jarry,Frank Dancevic,2249832,TRUE,1.36,1.42,1.43,1.41,1.42,15,2016_112
27728086,Dancevic v Jarry,2016-03-18,12:00:00,2249832,Frank Dancevic,8260515,Nicolas Jarry,Nicolas Jarry,8260515,FALSE,3.35,3.4,3.4,3.15,3.4,6,2016_113
27728086,Dancevic v Jarry,2016-03-17,0:30:00,2249832,Frank Dancevic,8260515,Nicolas Jarry,Nicolas Jarry,8260515,FALSE,3,,,,3,0,2016_114
27729303,Bester v D Evans,2016-03-18,12:00:00,3103121,Daniel Evans,2504191,Philip Bester,Daniel Evans,3103121,TRUE,1.31,1.35,1.33,1.32,1.33,27,2016_115
27729303,Bester v D Evans,2016-03-18,12:00:00,3103121,Daniel Evans,2504191,Philip Bester,Philip Bester,2504191,FALSE,4,4.2,4.2,3.95,3.85,7,2016_116
27729303,Bester v D Evans,2016-03-18,17:00:00,3103121,Daniel Evans,2504191,Philip Bester,Philip Bester,2504191,FALSE,3.65,,,,3.65,0,2016_117
27728019,M Zverev v M Granollers,2016-03-17,12:00:00,3035263,Marcel Granollers,2263625,Mischa Zverev,Marcel Granollers,3035263,TRUE,2.1,,,,2.1,0,2016_118
27728019,M Zverev v M Granollers,2016-03-17,0:00:00,3035263,Marcel Granollers,2263625,Mischa Zverev,Mischa Zverev,2263625,FALSE,2,2.02,1.8,1.9,1.94,25,2016_119
